,1150675881.3845427
374,45250782.06609969
376,45058001.21960078
379,45469225.802979805
380,45293181.450462915
382,45295463.611896865
385,45473017.95317293
386,45270706.82380046
388,45504226.45978662
391,45327272.60820585
392,45412421.234288976
394,45461548.7959699
397,45335510.62261667
398,40195844.38338314
400,40189987.54735977
403,40115169.37772684
404,40115021.93408917
406,40350705.251912415
409,40094222.476994626
410,40160290.736433245
412,40185522.709044404
415,40147654.56310383
416,40167010.57776293
418,40335831.037078924
421,40148343.1813549
422,40055313.796068735
424,40216239.55581201
427,40241065.629113495
428,40173598.37689286
430,40057532.45196862
433,40169751.91595866
434,40168450.91063266
436,40178429.35222556
439,40160676.46318215
440,40174835.29246277
442,40150173.973447464
445,40298953.40307536
446,40246317.30969845
448,40182735.596458495
451,40195488.495782845
452,40221828.39008925
454,40062809.09204901
457,40160725.95306683
458,40227977.975633495
460,40200882.658650115
463,40102306.28630653
464,40324356.89868874
466,40168399.95796604
469,40099556.07631036
470,40146247.77464776
472,40143560.99467684
475,40146807.61353446
476,40180127.54213642
478,40151881.33414534
481,40321941.58429784
482,40256142.91171762
484,40195545.383590005
487,40216887.47145808
488,40029688.518051334
490,40222266.37491488
493,40221347.649715245
494,40213676.609933935
496,40112441.30807044
499,40223316.177586
500,40321491.600737154
502,40241708.28764149
505,40067144.01522526
506,40177898.00405117
508,40250777.078807555
511,40266950.71221081
512,40151986.64930735
514,40205759.771374546
517,40245396.87051592
518,40161225.442711495
520,40169095.44610178
523,40249127.03505275
524,40211533.66888585
526,40171487.531618014
529,40269719.4701577
530,40065600.62443507
532,40231933.95563433
535,40227254.04219813
536,40159634.17390263
538,40134052.76882815
541,40107090.55578678
542,40159190.8958309
544,40107079.61665196
547,40220761.05670586
548,40303168.45957924
550,40163760.541825965
553,40192623.3658253
554,40233837.09323641
556,40122234.20461882
559,40097248.423785545
560,40226319.768119134
562,40146561.24498011
565,40215605.411452726
566,40213787.98966934
568,40252996.450771116
571,40231897.81934799
572,40164604.601902544
574,40227302.65718116
577,40173827.55720543
578,40259888.978670835
580,40242257.76572002
583,40188207.42114372
584,40205355.41520369
586,40166717.90554973
589,40154762.6958676
590,40200166.96494665
592,40158378.355035946
595,40164303.64705313
596,40146677.69482858
598,45659482.051777504
601,45767181.98904751
602,45850583.26063567
604,45856201.28420584
607,45600143.24249733
608,45651678.540362425
610,45893627.65563806
613,45731382.75215197
614,45739738.65640006
616,45694736.915411204
619,45714658.96848245
620,45775115.02024322
622,45633649.424330965
625,45680688.82863321
626,45601784.326331526
628,45808209.73053222
631,45711853.04652687
632,45852502.12342521
634,45590708.40071298
637,45715396.523674496
638,45654360.38520816
640,45744798.52809533
643,45658007.56708649
644,45473576.771271475
646,45680698.35672522
649,45688447.320002444
650,45908527.30848396
652,45616014.63224138
655,45680145.78529939
656,45741576.27212295
658,45615265.66048811
661,45658354.279481724
662,45659787.25415859
664,45594294.829513945
667,45777043.757510126
668,45811227.19610264
670,45756520.82963373
673,45856196.59244405
674,45732344.14206897
676,45653196.50219737
679,45796995.38608879
680,45759425.13451773
682,45743371.80595857
685,45728111.06024541
686,45580551.22253847
688,45794353.67103477
691,45694711.2742409
692,45808475.09034763
694,45497198.8721115
697,45828623.546807334
698,45843477.07435667
700,45654275.785888314
703,45758465.88892159
704,45755568.88610261
706,45834566.96277651
709,45811535.2293966
710,45569842.209450744
712,45618146.168869786
715,45699177.200519994
716,45722239.168326244
718,45622757.45770429
721,45611868.11919415
722,45669434.24704359
724,45735974.27594139
727,45753157.14569713
728,45708535.755317904
730,45629785.5876495
733,45649105.82283348
734,45591628.83218304
736,45622260.12652773
739,45723348.337604
740,45619712.66141244
742,45748293.91567412
745,45755052.45460066
746,45839446.09207667
748,45804538.37429744
751,45640971.44674771
752,45634069.90770111
754,45664703.68427878
757,45789126.14703317
758,45689113.69346585
760,45616876.05847438
763,45533180.99779566
764,45721682.82072025
