,38.21202538214496
1,37.67851644039239
2,37.63768905514154
4,37.927001462965755
7,38.014061270604884
8,38.2034450051097
10,37.98651060527969
13,37.5520557992658
14,38.79650708930989
16,38.49523478816636
19,39.07283848757299
20,38.874380420902824
22,38.91332567664759
25,38.60992956760646
26,38.644820387750805
28,38.925733113680145
31,37.778711264964755
32,38.17759243330844
34,38.07873546598449
37,37.71824292159577
38,38.409271631204795
40,37.9077730739748
43,37.68045958826672
44,37.80841304650897
46,38.169690795043536
49,38.26072058365211
50,38.63036076228994
52,38.47204275074499
55,38.181336430493225
56,38.87299420389272
58,38.2766455029453
61,38.54888706253834
62,38.225854543403955
64,38.44834934864642
67,38.57231176434813
68,37.42106999981297
70,38.27257635283722
73,38.671373569796685
74,38.27878901602467
76,38.18914734521057
79,38.63488903845361
80,38.80548395193838
82,38.79308238686048
85,39.04076736585193
86,38.59811895436249
88,38.765746246356024
91,38.082717828457504
92,37.79765987483264
94,38.924615588262085
97,38.873998883944566
98,38.3547919364321
100,38.672000372231544
103,39.033657902403164
104,38.71449271998471
106,39.10316941801441
109,38.82350928699205
110,38.467442608343966
112,38.308610365272294
115,38.075003623740706
116,38.15093761253444
118,38.2125047055496
121,38.16488850252369
122,38.78469271313367
124,38.58756208841937
127,38.94754866148656
128,38.58446244147544
130,38.746796042419696
133,38.69960345284798
134,38.73917977441798
136,38.75119146669062
139,38.78455474472234
140,38.89627223336636
142,38.51646344032951
145,38.42739660822358
146,38.574306009461424
148,38.2282114685426
151,38.538175065737526
152,38.58248601172441
154,38.56787878136577
157,38.563529141157005
158,38.66367518260121
160,38.9654792402248
163,39.21499995696947
164,39.30737235898966
166,39.44209938391811
169,38.821606342546445
170,38.93791110329563
172,39.19583553681928
175,38.46209134271179
176,38.152323229205464
178,38.05541092305558
181,38.18761572679166
182,37.9565824036245
184,37.95747266401696
187,38.26659255666157
188,37.79726226713761
190,38.545612263900104
193,38.913365624603834
194,38.028209951419385
196,38.505265478864445
199,38.78627706934035
200,38.669910257292784
202,37.91514223614937
205,38.56020784213291
206,38.7119891420417
208,38.356168276775534
211,38.451280080737746
212,38.474063756216324
214,38.757749041694034
217,38.5719679842632
218,38.985849169333754
220,38.140254580432874
223,40.32459934752077
224,40.32977864616718
226,39.956743379711114
229,40.37460865013194
230,39.95200893877325
232,40.41952557837579
235,40.27911789660785
236,40.35470117347003
238,37.98738974341938
241,38.09368869081649
242,37.4398920196958
244,37.62321703579773
247,38.07959394867057
248,37.57225428282531
250,37.3659111203965
253,38.13581366416168
254,38.962424099880266
256,38.866956679033926
259,39.121093694722994
260,39.53522012574315
262,39.1899446014592
265,39.290309333101526
266,39.26794438202884
268,39.51539310858612
271,38.329912912215875
272,38.33373127536205
274,38.55090918551995
277,38.56211983460009
278,38.20171696854062
280,38.01929978421432
283,37.892813177842456
284,38.42146608766515
286,37.857841422469455
289,38.13914294008297
290,38.0968604118859
292,38.73955353862221
295,38.15359946204029
296,38.13828853882916
298,37.52438603009277
301,38.12557040050389
302,38.20184187775792
304,38.112063804508175
307,37.93764710845636
308,38.2306966892264
310,38.37157169622103
313,38.25275004066047
314,38.120813275128995
316,38.455615735064846
319,38.11264274229098
320,37.90102844826011
322,37.558181438567146
325,37.68951758528126
326,37.178874425043084
328,37.39343955246516
331,37.15362272848573
332,36.99557631817568
334,37.44874342027731
337,37.6818050182637
338,37.957273983511286
340,36.68394803357102
343,37.46136996409954
344,38.12351094161254
346,38.403429206853566
349,37.642743482649124
350,39.43279973953873
352,39.38090373513842
355,38.924107887040336
356,39.191643616006836
358,39.22004468410287
361,39.020127181937184
362,38.72076778462951
364,39.43792485464363
367,39.06509224519504
368,39.23456336455471
370,39.084090363811534
373,38.729062321705264
374,38.89032909700983
376,38.528493663542555
379,38.73711668759298
380,39.377658442361785
382,39.74463280216637
385,39.91840978046052
386,39.713641867722075
388,39.475831173946474
391,39.42557621052988
392,39.28998554379739
394,39.89019502706711
397,39.70281922730628
398,38.25691524574087
400,38.545727030075525
403,37.95663574848439
404,37.47236606104147
406,38.99405651318231
409,37.612707147620654
410,38.17880307915043
412,38.21475089526616
415,39.0347101356086
416,38.808268031165085
418,39.01172518184588
421,38.694730655001656
422,38.87555680919193
424,38.81568000459278
427,39.231774584178496
428,39.062305015213454
430,38.34962340176354
433,38.57257491625114
434,38.243303023090455
436,38.53862416943667
439,38.157102066557776
