,38.044078423688575
1,37.881904484844846
2,38.30586640299366
4,38.0967942487487
7,38.04939486273944
8,38.31162984704625
10,38.13587414759497
13,38.001788078717645
14,38.21033712417042
16,38.193673326735
19,38.01617591863381
20,38.07236317976874
22,38.09101304060383
25,38.18995531072143
26,38.280627444851945
28,38.17025863797734
31,38.04374297866419
32,38.02503169613656
34,38.143723274741234
37,37.793842500948585
38,38.157587726262555
40,38.09195347463592
43,37.94368254606243
44,38.011615335928525
46,37.91095705466611
49,38.14666839157135
50,38.06902282841597
52,38.274718741581445
55,38.19955229220862
56,38.18912623965725
58,38.153596781346565
61,38.252786633883154
62,37.87177230509867
64,38.07583293169478
67,37.817640181970496
68,38.226642287205166
70,38.04906405333221
73,38.10488272898465
74,38.15381843560195
76,38.12010655140519
79,38.19370166693418
80,38.10171466908917
82,38.11085875318847
85,38.15741523629539
86,38.04449026199231
88,38.09859601221051
91,38.22960030619512
92,37.85932198843658
94,38.18588930079133
97,38.30624629822956
98,38.046675936753
100,38.21448070901719
103,37.999567560857784
104,37.93740200080403
106,38.15794397985567
109,38.290908147257504
110,37.96706810554881
112,37.7732774929972
115,38.168110530949775
116,38.082936226139026
118,38.16946963885391
121,37.6768449649937
122,38.29529346312122
124,38.16156036007041
127,37.87146557181863
128,37.94096292068594
130,37.88587938565187
133,37.89315146684772
134,38.11554618705606
136,38.1956532348433
139,38.226806129761115
140,38.06713707742779
142,38.14023219906954
145,38.24957319416556
146,38.1223950822518
148,37.52055541492114
151,38.18111236316927
152,38.284557849434215
154,38.14989207548108
157,37.85433554384621
158,38.13156424221263
160,38.22024538873846
163,38.122297826497
164,38.22040218402365
166,37.94541537110565
169,37.97990789703947
170,38.23457859436362
172,38.15417480527959
175,38.21932912657349
176,38.29357165024743
178,38.23735185368133
181,37.92664991517769
182,37.76444064194579
184,37.93763814808937
187,37.80902812655286
188,38.14484261367126
190,38.21864980301497
193,38.18760668831525
194,38.10358933689048
196,37.92581533874924
199,38.15538169959467
200,38.039381905395324
