,25544940.627575256
193,1065546.0465225189
194,1047279.5626254823
196,1057086.4452664352
199,1044225.4922156921
200,1012833.3502813376
202,1057831.8626072218
205,1070303.6293330803
206,1113978.0917824039
208,1106514.2971812729
211,1072297.5242383766
212,1104423.090783817
214,1093283.8095780292
217,1089018.6641823514
218,1104143.3025284149
220,1129348.5216004942
223,1129734.7550894332
224,1128924.4938888755
226,1140116.52067046
229,1141998.553587111
230,1122141.5693592445
232,1140309.0659233753
235,1112167.726479245
236,1126029.8092466102
238,1162842.2036828832
241,1143385.7942202745
242,1149222.947512469
244,1138687.540319997
247,1165725.6251259756
248,1161748.2464154435
250,1166199.9169626357
253,1123356.970775472
254,1260090.8995703375
256,1280947.3672922868
259,1281632.1905845844
260,1302877.0750881683
262,1266096.4297766325
265,1272506.9498128588
266,1259949.4332872059
268,1294764.5680082967
271,1135482.6208014523
272,1103559.1367609529
274,1131127.6924471608
277,1100712.0435890984
278,1122247.0220675634
280,1105557.4826185454
283,1112887.4448265515
284,1120079.8046444915
286,1106374.305594438
289,1104744.4963271692
290,1108781.4343498484
292,1092069.8604764694
295,1132738.454767561
296,1142049.224899085
298,1112383.2666059062
301,1096569.0422536375
302,1178462.641306446
304,1193374.4351265165
307,1170286.671771543
308,1172245.78567122
310,1178289.7386947197
313,1191810.9552664456
314,1198721.5900932665
316,1161416.5938609946
319,1146509.7122236993
320,1165450.5054529584
322,1168285.2293283588
325,1157685.1428842864
326,1172287.4228419298
328,1147088.459131248
331,1164300.1939765369
332,1155829.687401138
334,1017936.0437046486
337,1013693.6927731883
338,1014461.3306091231
340,1024281.5621028829
343,1017933.7435678301
344,1003345.3033855844
346,1039817.5062017686
349,1022487.8959320204
350,1094711.2903922542
352,1087919.2663173676
355,1099554.0284333308
356,1084496.9711748688
358,1093630.6151421715
361,1092578.9739557866
362,1098133.2283218468
364,1089237.5345614888
367,1139180.1303102716
368,1143049.4522799386
370,1118607.3566090374
373,1150162.7132568443
374,1168631.0093343644
376,1163953.682504146
379,1129868.3020960065
380,1139412.0487421083
382,1103740.31863437
385,1121054.4158003123
386,1125155.1005821396
388,1135425.1127733283
391,1108940.417942501
392,1107223.0144610403
394,1104815.838398262
397,1142366.2906174962
398,1109630.9440923627
400,1114670.533416759
403,1105633.1492084449
404,1102809.539024172
406,1082877.1491412413
409,1119954.9781524376
410,1090283.845388289
412,1108533.1419005613
415,1180172.7219045407
416,1190037.7582790542
418,1165631.2006794473
421,1182142.7663350096
422,1197482.216131476
424,1171285.9931718924
427,1210709.6599611198
428,1193443.896892332
430,1118634.6285800545
433,1094768.4353963532
434,1112754.2565756643
436,1098237.5942341182
439,1127388.0855532459
440,1089776.6536156689
442,1112850.0738039569
445,1081629.4499945561
446,1099067.8978534073
448,1103661.842078689
451,1088425.800988961
452,1072834.2277134808
454,1129671.1838478348
457,1075341.968868487
458,1111175.9926596822
460,1116126.7547354
463,1116578.2238139429
464,1110506.4541964326
466,1117460.341814573
469,1129216.6819174765
470,1118375.507535286
472,1131322.5086040485
475,1118553.9954038593
476,1126428.9546280322
478,1077407.427295722
481,1086290.4111267522
482,1101102.9373613507
484,1098527.3067729915
487,1099304.874939627
488,1098122.400343644
490,1093446.0872159633
493,1105805.7543279117
494,1044612.6970991336
496,1029598.6400381853
499,1036757.7855214607
500,1041936.9710351117
502,1039546.5154392235
505,1038490.8276215856
506,1029602.4513575991
508,1025156.7881297709
511,1040436.4011404747
512,1061976.9554629317
514,1072899.4095342497
517,1058970.9943507935
518,1084392.4014766938
520,1058113.7441890081
523,1077290.768188186
524,1073382.3593215845
526,1065458.0441907637
529,1085496.6041967198
530,1058755.7798445404
532,1089451.3998973137
535,1094567.69346058
536,1093737.1675278896
538,1089853.0893889403
541,1085808.3368518087
542,1157227.7690392705
544,1152684.834164709
547,1153379.702462743
548,1164399.0837599237
550,1131485.2388958738
553,1145157.0468809076
554,1157224.7147022213
