,27318388.919525474
289,1106479.781158665
290,1116357.7880721851
292,1130976.9063480392
295,1127077.9370922574
296,1138362.9319590814
298,1126082.675132985
301,1107286.022967828
302,1171729.2823048837
304,1122707.0030688688
307,1165158.8471971967
308,1137224.1585466983
310,1136211.8801809412
313,1133955.6417592235
314,1130620.1688440165
316,1135925.8274620222
319,1083683.5767496254
320,1095658.2854162417
322,1104087.3996020334
325,1070388.6579871476
326,1107510.6309685549
328,1108392.481100493
331,1100888.5034755564
332,1118918.1582756124
334,1085095.4895743476
337,1080448.1371095246
338,1061402.428948199
340,1043560.9331538142
343,1072730.763663549
344,1062761.7888831066
346,1074566.5391430086
349,1059494.304004665
350,1160657.8375091772
352,1137572.7434924555
355,1158055.4996060785
356,1160709.7736716175
358,1139496.5781264612
361,1143502.6045606155
362,1160085.1719630114
364,1151360.9178653979
367,1169183.3624010403
368,1158502.561343354
370,1184046.6373342953
373,1171554.5675893307
374,1178366.4189777714
376,1159168.7016357176
379,1156620.630753323
380,1151595.5637717145
382,1102395.7307888314
385,1117581.2818793696
386,1132409.2389150462
388,1110210.4665122142
391,1081843.841349027
392,1127436.703060989
394,1102699.598744314
397,1116490.72438647
398,1080899.7564800677
400,1098733.2254537917
403,1079316.7400888999
404,1073465.3350802655
406,1104824.73850703
409,1091985.0820111076
410,1071628.9905444065
412,1048231.9035319887
415,1129523.430783604
416,1155840.1011139345
418,1161181.3868482225
421,1097608.768968821
422,1129103.2941660054
424,1174092.8598656121
427,1122639.3583395882
428,1134379.4234976743
430,1109199.6215551356
433,1153191.417681405
434,1138854.3040382287
436,1120307.2093286035
439,1111463.0963295347
440,1106830.106598471
442,1133594.132845365
445,1149645.4363394063
446,1063628.0393607742
448,1077221.2697032245
451,1078145.982090218
452,1102647.0233276384
454,1080437.2115967507
457,1115108.46065499
458,1073606.8209861522
460,1092135.9051140302
463,1159704.4778548423
464,1142800.8051375244
466,1138457.087996951
469,1132299.4649509427
470,1145595.8731222786
472,1144444.7542253581
475,1137737.9583661512
476,1118429.8358393617
478,1166550.0605414798
481,1181899.7969707926
482,1179503.8906137098
484,1189765.2006776233
487,1157351.142209276
488,1177413.4984651385
490,1166393.5669411542
493,1178713.9710002737
494,1153026.247154
496,1152390.1801137668
499,1149148.7895538418
500,1166976.4593396408
502,1153608.6726925774
505,1146794.4411858753
506,1133367.2707450928
508,1149871.3622458891
511,1093570.155242574
512,1107966.4308244372
514,1098822.1072245028
517,1110532.0299247121
518,1082847.3122057493
520,1110617.3497210525
523,1088384.7623976935
524,1107867.388654589
526,1227411.17814814
529,1273197.457727828
530,1268717.188294892
532,1270819.862074208
535,1237917.0671820904
536,1248104.697161077
538,1267517.4558585081
541,1241623.492391042
542,1088346.7664970902
544,1091033.406663207
547,1108348.1562070535
548,1102978.7435192463
550,1081202.6634517852
553,1100754.034755734
554,1094060.4662613408
556,1093727.9417122349
559,1113826.8461672622
560,1100352.249095576
562,1202957.8267312255
565,1121835.9849868244
566,1077712.3966956504
568,1111684.0750293473
571,1137608.050366207
572,1134968.7181882155
574,1178931.3855633999
577,1136060.1415709632
578,1129025.6528229357
580,1131642.7427460793
583,1109216.9893602023
584,1113201.7355886896
586,1136322.4349609544
589,1155222.7245156618
590,1149051.1877676
592,1156760.3667549163
595,1152105.5477349418
596,1149159.6404360589
598,1175857.7451298519
601,1144026.5707354154
602,1135234.2985610114
604,1161837.20565903
607,1154820.162747016
608,1141015.156829339
610,1164285.7630022967
613,1180356.6630134415
614,1166873.1983684609
616,1183116.8444462928
619,1144718.7711080697
620,1174935.7319062755
622,1170517.1991350194
625,1163152.5105560375
626,1156028.744065355
628,1141816.2736410513
631,1162916.005961742
632,1175949.054949242
634,1165150.2326970904
637,1173159.2329819934
638,1102919.7728784182
640,1103863.7070902227
643,1121215.8225836328
644,1088961.214243632
646,1148661.3293508263
649,1102027.6177451988
650,1126461.2274992217
652,1092226.2347268364
655,1099795.4572481918
656,1095103.8287399313
658,1114622.5500374548
661,1112595.04178729
662,1112654.74002407
664,1099258.383887959
667,1104145.805297251
668,1105547.5216421527
670,1122823.6111389375
673,1139539.330458681
674,1164312.0619281183
676,1095130.719087291
679,1141734.5644882333
680,1148260.5929509108
682,1159342.7188036195
685,1164965.6478040698
686,1156928.9318683073
688,1116002.3598453356
691,1126439.9055713438
692,1124921.6027853994
694,1141067.334888018
697,1104991.1018982257
698,1103049.8595812488
700,1097063.7286708863
703,1045936.3856980997
704,1049178.6100830778
