,25411032.19594042
212,1082580.6728165154
214,1079075.4914315436
217,1070442.138037653
218,1072189.784343758
220,1073140.658145978
223,1067574.5351102955
224,1090078.6004074418
226,1072770.2710810837
229,1094235.4910219405
230,1070107.6449902984
232,1077067.1170298466
235,1091533.1674208015
236,1091974.009044011
238,1091004.607984643
241,1095830.4457195287
242,1076329.8665573315
244,1084726.3032559985
247,1094357.6172577536
248,1071907.608018979
250,1094557.8900177798
253,1117033.7258255035
254,1106579.2584908959
256,1098148.533453042
259,1087714.397563216
260,1106914.6252259738
262,1100355.2727168794
265,1105332.8261750503
266,1111192.4380136323
268,1103854.8525810482
271,1107906.1046490723
272,1091805.0270417854
274,1099615.3580063684
277,1106522.7792130734
278,1111811.675870459
280,1096764.0008369633
283,1106220.559034422
284,1108326.5979715425
286,1112424.0210134035
289,1108303.0023236005
290,1117496.9438829452
292,1106233.5803115484
295,1111565.9515489726
296,1102641.1230504073
298,1095402.7886302944
301,1097782.2975160398
302,1105840.2516435625
304,1099846.0970143913
307,1111807.0141636098
308,1104276.61443674
310,1105279.100208248
313,1103587.107552117
314,1100907.9172392199
316,1120564.3724510765
319,1111772.7710935473
320,1102984.4721216417
322,1107341.95600687
325,1094723.7092910903
326,1104330.0788331472
328,1103087.2526168271
331,1113142.3246190397
332,1100475.517751418
334,1104984.1319266611
337,1104875.0620340332
338,1099024.3941471258
340,1112762.0871666276
343,1099344.19149515
344,1106684.2680543682
346,1110394.3765690671
349,1110711.685475012
350,1100192.6145731183
352,1106920.8218084853
355,1104612.5051601871
356,1102758.7286978909
358,1107987.3534078938
361,1113431.8537568783
362,1100744.697584986
364,1112173.9582624885
367,1106111.2965213405
368,1106211.8126094933
370,1110540.8818685682
373,1122173.2707395565
374,1104321.3807494643
376,1100671.1057209284
379,1105409.4688749427
380,1105941.4937594184
382,1109074.5639910104
385,1094597.8457173812
386,1090068.0046353452
388,1099484.7823450044
391,1107054.3253512436
392,1099837.7997878667
394,1113053.5197746875
397,1115077.6886294328
398,1106580.8508905848
400,1101958.024132605
403,1103557.7528770883
404,1095272.531719042
406,1109726.8339141326
409,1090324.3852449616
410,1109015.04462564
412,1106801.2392665069
415,1109993.9200681231
416,1102779.7036485218
418,1101301.8579830355
421,1107711.0525524095
422,1098850.1595962108
424,1106204.9167952528
427,1109507.3007421999
428,1110887.2551497999
430,1092659.6464596423
433,1111495.589208032
434,1108775.5920734692
436,1108720.8404935792
439,1108125.7900257139
440,1108016.5255997572
442,1097992.424772175
445,1115640.6502549269
446,1104087.8674662425
448,1110003.3505494029
451,1115273.7533488215
452,1097843.8552573472
454,1103695.165697403
457,1102400.585727274
458,1107889.1813608098
460,1109329.8817298913
463,1116321.1301489722
464,1100027.5845741844
466,1109188.8753169975
469,1105295.6899172876
470,1102966.376765477
472,1114330.0073008386
475,1111227.0966993328
476,1092046.7628075243
478,1121913.3260419122
481,1115534.5330698248
482,1108050.7515955225
484,1111209.8956721022
487,1105562.6050044538
488,1108133.5628567836
490,1112953.3903664527
493,1110041.6721115739
494,1111804.1388291896
496,1102115.7527142158
499,1114404.4123486674
500,1098847.7813824932
502,1114536.098199601
505,1106831.8504552965
506,1088317.8723328996
508,1088068.8252461744
511,1089839.0884707752
512,1084161.5887549324
514,1084761.7218148187
517,1099585.8297227565
518,1092233.3357974426
520,1088385.486021087
523,1093181.9047102067
524,1079745.937261242
526,1092641.3142918842
529,1094139.62877715
530,1082058.6648008558
532,1086437.0823899824
535,1105060.3353269543
536,1085072.5465217775
538,1092155.415353818
541,1095719.7113363657
542,1095700.8484862894
544,1089797.2762457624
547,1080700.882914574
548,1098034.8235371409
550,1086255.2675273302
553,1092104.3902407954
554,1092174.1419565575
556,1082632.0415326885
