,28690841.86798195
506,1115945.5433419102
508,1123304.496118824
511,1118954.4576593153
512,1120685.7711271509
514,1120103.822308656
517,1120526.7607988336
518,1116645.4622369823
520,1117998.0447570023
523,1117806.2009386502
524,1118495.8917539436
526,1118866.4035818174
529,1124306.0978734714
530,1115432.5175526578
532,1121189.2276463534
535,1120375.979317214
536,1120893.0330109848
538,1121485.9458004076
541,1121404.5825950466
542,1114934.0644857194
544,1117697.8750493526
547,1112957.0312386532
548,1121914.3396516803
550,1118742.6716043814
553,1123341.6664937732
554,1120872.0331382025
556,1115197.097472864
559,1117922.6133527681
560,1120494.3357595801
562,1121440.872578114
565,1121202.0079381824
566,1117963.5153422966
568,1121586.109783755
571,1121774.2613241915
572,1122030.7647803074
574,1121070.3356186035
577,1117215.2064889725
578,1113978.0876572987
580,1123382.0449848918
583,1120209.4074576076
584,1122169.5068631424
586,1123641.3690330149
589,1118680.7120942874
590,1121894.36475396
592,1118687.3949539312
595,1117809.8151533161
596,1116771.2097834826
598,1234219.1540383727
601,1234029.4196958363
602,1238063.0366796954
604,1238841.8854520384
607,1233106.5488461012
608,1233784.0395031553
610,1238350.4242095363
613,1234645.962367826
614,1235251.4275166336
616,1237372.3223784512
619,1233825.3023633978
620,1236773.3725588936
622,1236903.669871691
625,1236591.8387245284
626,1233344.4566609769
628,1238098.2189949644
631,1234348.9883961126
632,1237530.5961935297
634,1233703.9727938257
637,1235263.1178196722
638,1236135.3238033517
640,1235450.5047512846
643,1235444.729000509
644,1234761.2338203802
646,1235009.4570070712
649,1232996.529143384
650,1239891.2092560532
652,1232458.108262304
655,1233397.4019785675
656,1236501.055974862
658,1232099.5395587694
661,1236993.1618789404
662,1234806.4887438125
664,1233680.5693435601
667,1238937.6192367969
668,1238044.113065068
670,1235124.4497413824
673,1236106.8952584318
674,1235140.1463885556
676,1231100.6784830578
679,1237822.8876333046
680,1240179.4059300467
682,1237230.3134907067
685,1236422.000715032
686,1234447.4842346017
688,1240423.1749635804
691,1235044.3547408627
692,1237034.9948102408
694,1230671.049234132
697,1237138.100543164
698,1238176.3615376786
700,1233777.1517582224
703,1234336.3591604517
704,1234116.7787859535
706,1236507.937000881
709,1238268.9616865357
710,1231319.3138942844
712,1232770.749251857
715,1233415.458797633
716,1236484.877809989
718,1233462.5354517158
721,1233439.9766430932
722,1235421.4937790872
724,1235337.9753211301
727,1237296.1204662765
728,1238743.5955455636
730,1237019.0137620305
733,1237678.1225577504
734,1232895.2611852468
736,1236265.2170982324
739,1235140.1428082904
740,1235591.5393813986
742,1238136.749991733
745,1236338.4209893863
746,1236012.5827445053
748,1237235.2959828738
751,1236149.132416486
752,1237749.1312744915
754,1236055.704392293
757,1235369.6453263115
758,1233598.7962691407
760,1232974.9144563759
763,1235394.3786544565
764,1235330.09146992
766,1239716.0614133617
769,1233195.12058181
770,1230249.4702699084
772,1243749.469079689
775,1236367.9446844556
776,1236037.7708139773
778,1238065.4751189232
781,1234325.8701868819
782,1236619.7336997718
784,1238839.3663183576
787,1235293.939225572
788,1235608.5612083888
790,1234703.3595499615
793,1232765.2628457
794,1238886.2567543755
796,1241612.11873129
799,1219991.9161604785
800,1219386.0840137016
802,1219547.7857851777
805,1220283.6930131423
806,1216102.101345896
808,1220612.0836345716
811,1217017.7268932648
812,1220939.56828529
814,1221178.8931705114
817,1222596.4188793134
818,1219251.2139256194
820,1218735.0329942398
823,1219822.8596464323
824,1220083.300424238
826,1218806.3632419042
829,1218896.8434162652
830,1217270.0654378622
832,1219560.1074752912
835,1220259.8538738978
836,1219365.2370308547
838,1214572.1176300151
841,1218006.3887488171
842,1217406.0129047497
844,1217766.3146136792
847,1220483.0903060446
848,1218126.364424119
850,1219173.7424561405
853,1221428.6196973461
854,1219042.0119302652
856,1217998.1892663438
859,1217433.168576632
860,1219437.5743551932
862,1219902.6820877222
865,1220337.8759149597
866,1219039.3097617864
868,1221888.6651226447
871,1217999.93064765
872,1216913.563204511
874,1218729.6256189165
877,1219295.1121175734
878,1219093.8378003764
880,1215535.5750645588
883,1216792.1396962693
884,1219546.2070942407
886,1219465.7335204838
889,1217907.3928816859
890,1219029.6892255342
892,1216617.6301799165
895,1219709.316382872
896,1220474.1285347098
898,1216844.6047081028
901,1220008.6938184462
902,1219013.995834082
904,1216334.328799032
907,1215873.9317266652
908,1218966.992874404
910,1220673.3213982927
913,1217464.6360387069
914,1218333.7195419245
916,1220365.753415385
919,1218204.0423659652
920,1222925.4271281685
922,1218063.6049563123
925,1218065.3905935537
926,1220766.1477649724
928,1218649.533780519
931,1218717.4995821582
932,1218500.4975186887
934,1222388.7150458272
937,1215180.4318467793
938,1216186.4358792913
940,1218117.9155879747
943,1219858.2723749452
944,1218498.7469374556
946,1219601.1069981172
949,1216984.9343684362
950,1220026.9403313422
952,1216534.2469426347
955,1217569.8823044982
956,1218048.6929384912
958,1220624.8815968027
961,1215802.360719974
962,1218464.425982162
964,1214537.4764657256
967,1220980.70196287
968,1217494.727944953
970,1215676.466184001
973,1219126.7166901026
974,1219059.8145174114
976,1220713.614375954
979,1219581.7651946775
980,1217658.1877027533
982,1216780.8286362453
985,1216094.7027977116
986,1217573.9343374274
988,1217674.8080483123
991,1221356.760837145
992,1214997.9710238453
994,1218280.5730667387
997,1216741.0004294144
998,1131131.874468199
1000,1178747.3379150047
