,38.40222068960117
1,37.85289414726396
2,38.1895013325672
4,38.160539361535314
7,38.106736631298745
8,38.28941999366143
10,38.40186278229601
13,37.89137704824094
14,38.06493294625665
16,38.188719634247164
19,37.7784742010921
20,38.5008150436715
22,38.15746614336167
25,37.79634628022816
26,38.59775673525295
28,38.262346627323915
31,38.357940851377975
32,38.46888687277192
34,38.537119049884396
37,38.584659505686844
38,38.86014750052399
40,38.728430100855405
43,38.281167562398956
44,38.58298231670603
46,38.150148356558574
49,38.00318939756397
50,38.4519671016722
52,38.47201659506723
55,38.10729692457338
56,38.43827212969559
58,38.30357978716777
61,37.84694654618138
62,38.4872704877125
64,38.8782737552821
67,39.017933311170346
68,38.3808455888845
70,39.25829424914558
73,39.560486755201
74,38.77480038500613
76,38.442570933204294
79,38.004306233654034
80,37.919691077585675
82,37.977883687525456
85,38.020220306298455
86,37.97969573113472
88,37.69203037709344
91,37.694396467892325
92,37.7819110537244
94,39.00839711221716
97,39.075562225532074
98,39.170297290220276
100,38.595378230966105
103,38.73361883715722
104,38.70547057171649
106,39.50836286119919
109,39.024944984830825
110,38.36600488190642
112,37.92889542801581
115,38.209784536726325
116,38.18911254862266
118,38.35186888309784
121,38.163030525384784
122,39.08841661094502
124,38.455309423005374
127,39.1568772747712
128,38.49336123343444
130,39.0138133975806
133,38.74236399322943
134,38.57551586118579
136,39.07418904162346
139,38.923988923674926
140,39.49998836007507
142,37.57176696249086
145,37.93011992288573
146,37.539090457647845
148,37.36330481493072
151,37.55050371068586
152,37.846180490946075
154,37.175724123517355
157,37.4918730865465
158,38.40166117349688
160,38.671649006079086
163,38.70549503423006
164,38.61057975859536
166,38.39221540621266
169,38.51463853039149
170,38.843361710392635
172,38.732868686420396
175,39.05717060357139
176,38.91450078246417
178,38.718970207786924
181,38.667899664331614
182,39.155444184192255
184,38.445753131037705
187,39.39909181230297
188,39.19102100637895
190,38.80699858913205
193,38.94212856437727
194,38.64998966053719
196,38.85752430813431
199,39.258109585670724
200,38.62990677216145
202,39.06592538825471
205,39.30336691853058
206,38.38485993993961
208,38.296895792323895
211,37.97753221073526
212,38.285663395638736
214,38.56106473026776
217,38.45629525227441
218,38.64833522990169
220,38.11547751595832
223,38.21579077914575
224,39.18991356955375
226,38.661536717343594
229,39.48484718198384
230,38.25228659063723
232,38.941998246572
235,39.21813097602843
236,38.964007068281155
238,39.178446140409186
241,38.96462559909678
242,38.22199771220356
244,39.08988500132876
247,39.36161841042773
248,39.486974684136946
250,38.34218902111537
253,39.08566266967102
254,38.25869648740937
256,38.222836995662895
259,38.18815212238086
260,38.61820177951388
262,38.326907767405636
265,38.102714167499116
266,38.179490199947814
268,38.09948448757013
271,38.875911321932264
272,38.85552074313236
274,39.1967880886575
277,39.259268197006264
278,38.78993529488929
280,38.87167623248418
283,38.411349321462474
284,39.298067871666035
286,38.695488817106025
289,39.08320111424325
290,38.54487279033195
292,39.401905588687754
295,39.336557801257925
296,39.03609401679456
298,38.89934453786408
301,38.990615020782016
302,37.802090597694615
304,37.870490373200894
307,37.90210729142092
308,38.12905555157453
310,38.06636243967046
313,37.876431130526676
314,37.81224753430025
316,38.16567310623787
319,38.35092029104798
320,38.35328312894339
322,38.43399337932427
325,38.23479884629002
326,38.16811351632776
328,38.13777858769307
331,37.85942586292811
332,38.0769162136336
334,38.490132360605806
337,38.87889659503722
338,38.878223906102335
340,38.2778634173961
343,38.81448676038405
344,38.59462718555839
346,38.525558967073074
349,38.51203494335034
350,39.28101641280351
352,38.667842664348576
355,38.649998382799886
356,39.244261742393824
358,38.87366904014382
361,39.00630888190427
362,38.76111087214159
364,39.10185880316684
