,38.422748745567404
1,37.8646768835159
2,38.22125014211717
4,38.25561852980824
7,38.15004061541828
8,38.25351554849187
10,38.3901694913599
13,38.04088631877574
14,38.01358904774636
16,38.11157248270068
19,37.8193307440018
20,38.416447456583995
22,38.23582371637684
25,37.6631047561626
26,38.7431860244428
28,38.19754092717134
31,38.224836923237625
32,38.230366843728135
34,38.36677965074601
37,38.548052015034614
38,38.734863173018674
40,38.501274918616886
43,38.168806988154785
44,38.47061703061922
46,38.02837145586304
49,37.88992607300174
50,38.217720445329256
52,38.06955901147069
55,37.83768319883447
56,38.36958015836777
58,38.046789792615044
61,37.79059302974109
62,38.47403567849234
64,38.9064607372288
67,38.972649876909735
68,38.5061206721686
70,39.13700053631433
73,39.57789949091518
74,38.746621529290735
76,38.42928048395781
79,37.978748522839204
80,37.91697004022441
82,37.97525313153144
85,38.012573356876096
86,37.974972387614244
88,37.673724708321416
91,37.706277392702404
92,37.80057932075837
94,39.08774422583584
97,39.0057286412401
98,39.08255525729252
100,38.428341171487205
103,38.6352519250599
104,38.70208911377111
106,39.427056899891426
109,39.04859537100141
110,38.39367358966482
112,37.95105549931051
115,38.012090038160494
116,38.248521318908345
118,38.3931353960315
121,38.15737467288299
122,39.12507013518018
124,38.476030527881406
127,39.07880076072873
128,38.570763150546526
130,38.90944724395362
133,38.534937773507224
134,38.49323665116709
136,38.88664314974507
139,38.933864607083535
140,39.493456207338255
142,37.593443481029276
145,37.88276074618873
146,37.561241958258655
148,37.3960066123021
151,37.539486076266876
152,37.78193733986344
154,37.349943305897646
157,37.454835213776015
158,38.480838756785566
160,38.548920167986616
163,38.65556790007739
164,38.643695064948375
166,38.41359009537708
169,38.5298427149036
170,38.85010877551536
172,38.85458481869492
175,38.90991201556071
176,38.92846423385033
178,38.64456514806907
181,38.67235390980083
182,39.00045968430635
184,38.424480773851045
187,39.192421245033444
188,39.11089672871675
190,38.56047772346545
193,38.927839863270776
194,38.58569798226233
196,38.70301930116012
199,39.170736558096834
200,38.46682487612806
202,39.07494485868601
205,39.095300889576585
206,38.48573114959371
208,38.1937699736474
211,37.89974797214922
212,38.29975759502217
214,38.51944949819661
217,38.49821329134103
218,38.39605853354831
220,38.29965989390496
223,38.27496796804239
224,39.245587041515826
226,38.698553444102394
229,39.48417033018625
230,38.30588992862972
232,38.97947760363394
235,39.18246913067441
236,38.95330152446376
238,39.16584499699934
241,39.05433793842426
242,38.23328857527087
244,39.27110254704385
247,39.3511680478946
248,39.50425348175152
250,38.52177751745228
253,39.25664536186406
254,38.14727642074089
256,38.06691926936747
259,38.119726149372056
260,38.54797155886933
262,38.3447805395265
265,38.06494305132408
266,38.17191151616112
268,37.98336094885005
271,38.65418446016406
272,38.719622290812794
274,39.18016599738706
277,39.149113037285694
278,38.46710417006953
280,38.66229192145285
283,38.31618389036946
284,39.29487080638254
286,38.55738337664305
289,39.09542758226939
290,38.5521735907564
292,39.435922156471
295,39.31542712183084
296,38.98929626934545
298,38.770472094649804
301,38.83086536295542
302,37.896291366353395
304,37.994077525141236
307,37.93680041242147
308,38.260091815929954
310,38.09593673904745
313,37.85107210901521
314,37.89243761822362
316,38.31690277231795
319,38.40092957186949
320,38.37494362377873
322,38.464471058366456
325,38.24268465960867
326,38.18786329406341
328,38.15999069183833
331,37.875976175725874
332,38.08376688501098
334,38.456746363930435
337,38.92427784782189
338,38.73296172717171
340,38.31902214949019
343,38.81077009020839
344,38.623684661464885
346,38.55735775821578
349,38.53140059911755
350,39.20879578825932
352,38.70927110192473
355,38.68891507387562
356,39.324902256981716
358,38.740734944819835
361,38.90853605962772
362,38.73095281163673
364,39.05134475037438
367,38.681267463433066
368,38.33458649113251
370,38.78328919606222
373,39.291106016141654
374,38.84218540361781
376,38.153054750351764
379,38.89591135686649
380,38.602161060137476
382,37.797217868551115
385,37.70398682781805
386,38.01947728946708
388,37.97553459127982
391,37.53893359532164
392,37.54311999505987
394,38.28310438198843
397,38.05669386238469
398,38.12403505270918
400,38.59088093602339
403,38.4606388396019
404,38.18279224137402
406,39.56581285622869
409,38.43232140073266
410,38.18971362632438
412,38.739791487608656
415,38.31580628633126
416,38.005467218729635
418,38.49728414255705
421,38.23806237097675
422,38.00304891097602
424,38.27261056342962
427,38.203055458978454
428,38.386288604411384
430,38.298987096823645
433,38.44140238355224
434,38.67394481520101
436,38.35335925982007
439,37.950114115209374
440,38.27502833487693
442,38.62822897619233
445,38.49846094280575
446,38.862360366078796
448,38.245453559497214
451,38.812782213594225
452,38.49286629279618
454,38.65478856729844
457,38.68402297180632
458,38.54912551008363
460,38.65054897175305
463,37.69056159478809
464,37.93971399904891
466,38.16660124539233
469,37.96040925118394
470,38.097820709369124
472,38.25059388753346
475,37.419189852737254
476,37.82594104123078
478,38.595976156166984
481,38.37457223270366
482,38.18656224353898
484,38.58779960871024
487,38.373333904482735
488,38.696496366801
490,38.81267545616315
493,39.11246889784035
494,38.494945669039694
496,38.55851712537084
499,38.65080809619507
500,38.6899710516847
502,38.777035016439484
505,38.365624680843936
506,38.50091490859789
508,38.775369673882764
511,38.84781443323739
512,38.77093511278032
514,39.002002366123925
517,39.13345717061337
518,38.99223884384055
520,38.619312853269534
523,39.22592354966183
524,38.845036459574345
526,39.35149656673255
529,39.320802531229155
530,39.774370482623056
532,39.84318037430186
535,39.45959334959107
536,39.89373969207231
538,39.464434791470154
541,39.340145849615794
542,37.887593505533204
544,37.497681148623094
547,37.846988344833704
548,37.91896310831726
550,38.02207952689392
553,38.09827307263369
554,37.74457652655665
556,37.57314566383833
559,39.13505570913191
560,39.52196690375583
562,37.79576332072623
565,38.54341001047697
566,38.764826470401815
568,38.67444317439123
571,39.38868587821294
572,39.0658411397734
574,38.995930385677205
577,39.29764766538332
578,39.02791342385828
580,39.121166050331624
583,38.992889787449634
584,38.87015334953202
586,39.17723293950871
589,38.94887096741572
590,37.82857591054439
592,38.34765746455997
595,38.45957469841803
596,38.47840399950388
598,38.03648367892749
601,38.42471410819374
602,38.876714575929974
604,39.22916359676361
607,39.649265736257384
608,39.26303893842695
610,39.15540213515036
613,38.894188389016
614,38.96537736521568
616,39.49606268084492
619,39.54183474351757
620,39.34471156673723
622,38.37457596654242
625,38.308444851289394
626,38.44776570134464
628,38.18898197331805
631,38.579086805526025
632,38.12833580077749
634,38.16641065791792
637,38.12470484405196
638,39.134899647344064
640,39.316159038145955
643,39.42347118255961
644,39.07214896950877
646,39.29290455827384
649,39.33386359496691
650,39.008653773413585
652,39.08336820305955
655,38.429600189468424
656,38.81815409995889
658,38.65109417417644
661,39.095784362111885
662,39.133305457723566
664,38.963770021414106
667,39.290295569137825
668,39.140958744975464
670,37.760840217023585
673,38.26748823739728
674,37.86927656450262
676,37.28350768486169
679,37.285884730864154
680,37.62254399109505
682,37.69179148281554
685,37.54355704738757
686,39.08173659695407
688,38.791966030170066
691,38.46077261318678
692,38.677422508009684
694,38.81037999630814
697,38.90110696121551
698,38.77394289168752
700,38.7644737932189
703,38.39845307674556
704,38.53124499809842
706,38.806536612930124
709,38.87636740817583
710,39.167361848169286
712,38.62298705163615
715,38.74212976866142
716,38.58167937114816
718,38.69947850291101
721,38.69701031643444
722,38.59950334354658
724,38.44285597773389
727,38.73126261163561
728,39.107355553870036
730,39.17412498555754
733,38.29510443387872
734,38.51819821532457
736,37.81931417277202
739,38.19672661428503
740,39.39845510810947
742,38.78710209324939
745,38.287101819693596
746,37.98270639059891
748,38.5526756382668
