,1056154801.5839401
757,42662610.380769886
758,40784918.90868921
760,41668487.25455315
763,41153439.79609227
764,42704382.21952422
766,41360052.14928026
769,41241686.655841425
770,41979067.09434532
772,42267224.42976589
775,40960647.60510081
776,40671999.19590945
778,40432880.64250337
781,41204031.8717959
782,40370624.47267257
784,41861648.05707317
787,41938352.425366595
788,40611906.420539126
790,41782700.07597287
793,41071339.63323277
794,40129316.914298676
796,40737443.43349685
799,46996136.81513708
800,47435338.85929763
802,47381373.59366235
805,47037548.250669315
806,47037378.761819355
808,47598786.598148644
811,47385400.225777246
812,47597376.48061263
814,46992872.67289482
817,47255492.47985891
818,46691495.07224793
820,47264640.62061127
823,47374466.056826934
824,47238261.9585396
826,46799771.45890539
829,47223436.62875572
830,40194880.89049322
832,39714508.22351994
835,40282870.58999295
836,40344058.949420884
838,40138571.90152716
841,40598583.03363883
842,40469653.51783994
844,40432482.43491386
847,40321648.64403848
848,40691926.53195125
850,40164946.86902799
853,40159102.19817555
854,40081529.25149878
856,40561117.459451556
859,40294206.41962534
860,40164270.409748495
862,40577383.32712385
865,39769989.54740947
866,40302796.40841499
868,40687764.56468923
871,39872784.94758313
872,40151619.46709828
874,40063816.53954646
877,40316081.442479864
878,39767121.13070042
880,39613182.56321158
883,40199564.83278852
884,40272860.42604445
886,40591257.16880746
889,40330988.10286914
890,39978030.46623575
892,40369333.27839046
895,41431771.98537947
896,41493883.047351964
898,41167643.511613436
901,42267031.97249417
902,42092997.449100345
904,41982424.6514877
907,41028616.035709605
908,42272077.08698684
910,41805911.554051735
913,42229451.850234844
914,41427497.81453912
916,41454463.15366363
919,42024157.94554327
920,42207939.99953721
922,42226144.539246745
925,42264491.19207174
926,41462404.14208799
928,40962416.41181411
931,41123233.481264144
932,40535002.4916283
934,41438190.63112368
937,41482147.83376219
938,40262932.90615001
940,40629854.48055064
943,40697400.942676775
944,40456443.326138414
946,41289023.31435898
949,41058747.13909215
950,40616656.05971257
952,40347423.62057898
955,41074925.098310985
956,40480157.77718181
958,42625755.55221267
961,42279724.144037105
962,43235670.27680716
964,42454110.69068291
967,41850128.921228684
968,42238418.872569434
970,42972954.24675262
973,42883221.99224186
974,42233969.23455167
976,42676836.25379003
979,42301867.96392352
980,42685702.86600654
982,41078547.755537175
985,42052086.948743284
986,42695790.630698554
988,42267944.192597315
991,40132401.790339105
992,42007763.242237926
994,39603012.2164997
997,41048997.314616844
998,40544744.30064713
1000,40552776.547092356
