1,1248394.3756297028
2,1243777.6452473393
4,1287650.921760625
7,1275035.799378723
8,1292979.0085064494
10,1285069.289482832
13,1275843.0308291896
14,1100076.4581159
16,1127060.2941616105
19,1118828.6792682544
20,1092192.070984937
22,1140427.0631659033
25,1093537.7817124133
26,1094161.5538093592
28,1146479.873414743
31,1111367.3474606394
32,1112807.9984854225
34,1102923.585381662
37,1107930.1033775175
38,1134290.1569534356
40,1109299.3498320333
43,1128492.9562718538
44,1118795.098208314
46,1122670.0893703047
49,1114077.2609204005
50,1147211.3508017058
52,1137039.7323472006
55,1142072.6126030993
56,1147213.5394392074
58,1138897.021248306
61,1131349.2195616516
62,1197627.9915978496
64,1197582.9097700038
67,1176503.0423304888
68,1217317.0517088175
70,1227439.350279428
73,1213130.277833493
74,1192267.391008616
76,1194602.3476176779
79,1185960.1556073637
80,1219446.6169848978
82,1196274.4157224568
85,1199649.0593564385
86,1188131.6680571272
88,1195615.5891128678
91,1208266.276801444
92,1205230.343164797
94,1284031.0698529377
97,1306499.9021608857
98,1256670.8206447193
100,1293646.1547669098
103,1263213.1974634319
104,1268806.0403266167
106,1274219.522941021
109,1267970.2189554642
110,1138952.670189169
112,1161494.3131330279
115,1128163.4980140582
116,1151614.1903974148
118,1149513.376776272
121,1165561.6022412225
122,1170666.8481121457
124,1135896.4915638855
127,1212572.810088604
128,1256896.1782744438
130,1226576.118551561
133,1214908.7900242554
134,1259750.480179104
136,1237353.052415987
139,1232627.9366017594
140,1233997.0214145533
142,1187688.8285988122
145,1160645.8516328451
146,1185683.205001847
148,1155556.161717158
151,1190299.5554737658
152,1206703.5381269527
154,1159977.0964703686
157,1201406.5949973227
158,1101849.634798419
160,1153338.4344402843
163,1148522.5811675875
164,1136697.296684332
166,1143632.475477543
169,1116618.423794425
170,1136248.7284367708
172,1153656.0164398807
175,1167575.2548535755
176,1202835.6226389504
178,1185980.1658157355
181,1178894.489442828
182,1185575.8719258208
184,1156391.2984806376
187,1210200.1910957473
188,1202502.8035715355
190,1106624.97144528
193,1113452.153050462
194,1115247.5783553026
196,1087970.4571393388
199,1099700.4463367907
200,1124243.4060083625
202,1151081.6858086062
205,1107784.9186708254
206,1229041.1934987423
208,1212485.9776305405
211,1193671.5646439078
212,1218088.0855821592
214,1226663.3370108025
217,1190346.995561286
218,1207625.6513786048
220,1191865.502407925
223,1145535.5035389028
224,1127466.1121253355
226,1158185.7651378035
229,1146144.8758672453
230,1127490.7759688094
232,1130129.6120059895
235,1116295.4645597832
236,1111613.6025984762
238,1188037.60264894
241,1188613.1454349558
242,1202918.8862714902
244,1154717.433789264
247,1191824.3721155927
248,1158524.610114977
250,1175026.5594561368
253,1159628.7997725306
254,1171502.7389625385
256,1173796.1672039584
259,1164092.225153994
260,1164001.2716382819
262,1197942.213220629
265,1173020.2599169514
266,1148431.8826423634
268,1180951.5770658632
271,1209837.5408867658
272,1205263.581340733
274,1204621.9229792382
277,1219202.7292599084
278,1191718.2293142045
280,1210885.187655567
283,1226099.336805318
284,1205472.8561440818
286,1125708.2174512688
289,1130754.7548497426
290,1094382.7749217602
292,1134894.1335655341
295,1094947.0195790115
296,1117386.2648095912
298,1076298.920728848
301,1097038.6317925819
302,1222678.4739200296
304,1222779.2621789277
307,1199499.363833712
308,1180591.0885021416
310,1271597.1732560052
313,1189343.8712947825
314,1188576.590993269
316,1228534.043622822
319,1152086.061615975
320,1153872.3043951828
322,1145958.4653536568
325,1141368.1734751621
326,1152307.9011410635
328,1161989.6007827213
331,1144248.7149203026
332,1150111.3200689584
334,1136901.0531401895
337,1164476.728330237
338,1140785.9418155598
340,1147836.414870244
343,1174853.9524976383
344,1135061.5207865082
346,1186606.8323696428
349,1116256.634833342
350,1164110.673242387
352,1200664.0104115536
355,1165006.2751301914
356,1162367.5126151012
358,1180995.9438024147
361,1183458.238835939
362,1154330.0530197162
364,1179699.8576382254
367,1062102.2460028266
368,1110574.699534091
370,1132728.0760968819
373,1073340.1802469178
374,1103354.8253493875
376,1092639.7734708036
379,1143853.37658211
380,1065469.6110775378
382,1220802.4210409308
385,1198427.5186872135
386,1205525.6326496233
388,1200763.648173749
391,1179239.615001376
392,1235304.3822407515
394,1174760.1178029247
397,1227509.6884234347
398,1153846.6185520664
400,1158828.9968343237
403,1155526.8742577687
404,1147564.0076467101
406,1168601.9131062739
409,1158088.9048435315
410,1133336.9722654917
412,1135755.7543866606
415,1250807.245448491
416,1266518.7389189734
418,1156962.6039324163
421,1261654.3268762226
422,1155401.319705779
424,1243532.116682409
427,1162391.1382746946
428,1168903.9662164126
430,1097210.2750551216
433,1095568.4886528475
434,1117384.919794749
436,1130159.7195829372
439,1151140.3336872717
440,1116965.9332070444
442,1121019.0459826288
445,1113709.4731205378
446,1192110.1245617329
448,1199032.0388986086
451,1194704.5927042668
452,1167974.407609489
454,1211085.2943175551
457,1159486.337580834
