,24889651.649425175
554,1021616.0789254127
556,978358.685976224
559,1108349.733794532
560,1171925.842593388
562,1074963.9642247397
565,1131569.8805957774
566,1125697.4982990206
568,1133503.256909282
571,1118886.650156695
572,1145590.8075587403
574,1047516.9606363381
577,1055521.3784765007
578,1048129.2338329871
580,1050677.960860742
583,1055516.7428116577
584,1050942.6604116869
586,1050810.881324655
589,1053733.4104278167
590,1106620.230305185
592,1133138.6742965837
595,1128833.075390386
596,1123895.3774694514
598,1129412.0650330621
601,1129052.1152112922
602,1132874.9249120776
604,1164633.905599192
607,1050319.745422675
608,1066822.320446703
610,1056825.2606781945
613,1063302.0552302634
614,1066328.9511519878
616,1044936.2423882838
619,1065360.1265236211
620,1090864.1373670944
622,1074106.1371889357
625,1062028.3442858695
626,1084936.8495238472
628,1094151.2638382555
631,1063560.5273507156
632,1076663.8381881837
634,1056161.5723374984
637,1078707.6413188535
638,1057963.231334015
640,1070692.5916251116
643,1084700.1832661994
644,1072575.153832355
646,1080730.5383058884
649,1072671.4008617487
650,1086555.755239976
652,1087786.714765519
655,1207515.074765669
656,1176985.0330690504
658,1212324.623999967
661,1217793.8839889974
662,1204568.981074332
664,1220154.0300082369
667,1201215.282894831
668,1207127.9543718374
670,1200785.6635473515
673,1171733.8487306566
674,1187254.2912213344
676,1204737.1358937426
679,1209944.5976635416
680,1200680.6743561476
682,1195194.0726576773
685,1152851.707065895
686,1127956.44190736
688,1128526.2582595886
691,1153445.1528188582
692,1125827.577180638
694,1118678.8230581235
697,1126459.2481913709
698,1130193.0097456686
700,1136719.8935912861
703,1216475.4172341996
704,1205575.6719199168
706,1183825.2714827997
709,1182604.3031117024
710,1185762.7728020176
712,1192894.709497623
715,1196015.2050865963
716,1202538.44933988
718,1185639.977005074
721,1148174.0912780508
722,1153477.3913579092
724,1153276.8024032416
727,1178263.4679687086
728,1144167.4116781335
730,1156370.072544698
733,1163892.1158475075
734,1102685.6847266918
736,1139751.8994938033
739,1117794.0847909537
740,1124046.2832684002
742,1129166.3215848343
745,1131115.3270384585
746,1134723.9935055193
748,1134968.1276588396
751,1192615.35419378
752,1185058.3979521217
754,1176363.4603174624
757,1205649.0408919898
758,1193825.3270978262
760,1183252.959223089
763,1169612.4290867497
764,1221544.533679016
766,1047569.273024052
769,1056862.5766851292
770,1072024.144769903
772,1042738.159774999
775,1068105.1092696758
776,1050218.6341336186
778,1052809.9366670735
781,1047444.8172182455
782,1221017.1107729462
784,1255534.1698296054
787,1244454.084372948
788,1188987.9589684508
790,1251395.5807837571
793,1241218.8757183736
794,1238059.2441971058
796,1292904.4968299302
799,1118285.389970037
800,1108621.5465590195
802,1093798.1250344184
805,1097209.7032538345
806,1098694.525510882
808,1099265.5586496734
811,1124755.0251593846
812,1104836.8051491382
814,1053479.3533391142
817,1046898.8696093629
818,1042396.4706074094
820,1046139.3330915379
823,1053942.4375845476
824,1052411.4102532647
826,1018353.675202835
829,1045176.3121688183
830,1079278.2866359223
832,1129004.2736410582
835,1122646.8324561927
836,1175185.3223428866
838,1117643.2830358245
841,1146111.6660563953
842,1140827.9871816484
844,1188236.451481989
847,1141665.1844381737
848,1103652.1297340447
850,1107171.3417643418
853,1141240.4325767744
854,1138515.5833405787
856,1123617.353314722
859,1131030.7682928771
860,1145563.6661535508
862,1188038.925839651
865,1187310.274827968
866,1191491.731261522
868,1192517.603935715
871,1176230.1421909437
872,1190187.0904398067
874,1186423.6919091528
877,1190885.5055404068
878,1186888.5552213502
880,1154866.937433942
883,1185091.186544549
884,1206601.3991057274
886,1167655.506573463
889,1201383.5781882529
890,1194578.760510838
892,1194945.1025066369
895,1115020.945217744
896,1094269.002038815
898,1099648.3379017748
901,1096653.3711681073
902,1118922.891399701
904,1089380.547802043
907,1084342.7324756
908,1109174.3431091807
910,1100502.54621408
913,1082495.22715681
914,1076710.5425496262
916,1084961.020047813
919,1066614.6402783657
920,1103362.7128349396
922,1101981.983363062
925,1114546.5381280186
926,1088376.7060269744
928,1117623.243365363
931,1121524.1487811983
932,1107581.1464933907
934,1089881.3049439236
937,1126389.9502191606
938,1067830.9970051197
940,1088837.4386661379
943,1173488.5925592722
944,1195723.128573823
946,1178378.7722308352
949,1181177.4005499166
950,1181022.5296484556
952,1175720.454048148
955,1172329.5844347575
956,1155404.0538327447
958,1155557.8698628102
961,1154221.2177827156
962,1150892.484503952
964,1133373.214175763
967,1154049.4139469967
968,1165951.6626823612
970,1130283.202795476
973,1159376.4681847107
974,1158624.808291064
976,1161595.1551614369
979,1181634.2357253912
980,1173928.671431744
982,1163108.4355627755
985,1173757.620713433
986,1166816.2819370297
988,1193151.4078990621
991,1139549.2018722463
992,1163057.05118777
994,1166892.8931370694
997,1156903.4795273358
998,1147891.372369331
1000,1203645.7015044892
