,968344137.4246727
1,40358133.18478342
2,41609813.60945274
4,41181219.53511479
7,39897156.3059424
8,41525502.21316437
10,40813872.87078726
13,41101021.36826666
14,44240203.26682693
16,44202203.44284379
19,44008673.4490164
20,43811207.43662871
22,44143102.86224113
25,43488391.28143697
26,45430468.510924116
28,44590861.11975324
31,41233971.96474748
32,40334531.694096066
34,41935860.77966103
37,43289921.16794086
38,42964355.945666164
40,42136244.283064805
43,42779268.478020005
44,42440193.400229245
46,38886070.6329462
49,39776996.47993103
50,40498505.11672051
52,41805202.09084378
55,41492995.164611526
56,41898043.80772046
58,42266156.59807631
61,39732226.00456141
62,42372025.68693506
64,43118737.21395892
67,45095295.81049724
68,45069221.96146378
70,44982705.111481465
73,45331487.18857915
74,42455356.66204641
76,43239403.01095654
79,45603265.94797194
80,45572149.52614323
82,46762992.398716934
85,45470489.99958489
86,45449634.901413314
88,45830893.30281504
91,45550090.34204351
92,45314419.305120185
94,45460885.38748018
97,43684274.48293649
98,43430726.17677089
100,43207093.83075166
103,43473960.58893125
104,42786816.28838893
106,44331283.66055193
109,43743433.05383012
110,40801561.01321256
112,40580116.550578795
115,40238258.62356797
116,40868024.49548191
118,40120265.166497104
121,40912687.38843549
122,41280056.967901215
124,41056639.017749414
127,41643021.53431193
128,41445096.47732336
130,41052768.9823955
133,41317839.52912252
134,39898785.912072554
136,41232855.34496911
139,41795689.335148215
140,42196071.44814021
142,45434231.29770266
145,45781989.637409106
146,45384330.49905896
148,43982511.160645716
151,44831018.875114776
152,44969649.05015422
154,44957378.098763295
157,46558320.5727115
158,49231591.48484423
160,48720730.85663072
163,49731922.0966219
164,50911277.62118814
166,49295140.30448537
169,49039904.97852157
170,49647625.26156097
172,50515654.89865486
175,42141075.16765616
176,42959907.107690945
178,43130956.821620315
181,42176239.63838325
182,42524536.210122384
184,41144719.00444726
187,43210824.330271296
188,41646745.36882194
190,43843044.14247728
193,43075082.169787146
194,43127469.16816699
196,43923165.53603027
199,43851618.390225194
200,44111523.61828255
202,44726337.30363728
205,43026010.87884154
206,44543498.226089954
208,43973057.45439853
211,43155310.46592365
212,43442400.915089995
214,45624389.43772104
217,43883956.34191083
218,44592763.568342626
220,44687146.08878358
223,43253120.150047116
224,45586138.07999985
226,43711799.37435663
229,43337502.16086264
230,43273414.97817181
232,46065050.76404189
235,44693384.71475723
236,43402461.57945151
238,43887926.26113525
241,45224551.129326634
242,42087764.398483604
244,44345432.0372743
247,43157032.011044666
248,42011297.910968155
250,43141318.38753078
253,43621321.01813968
254,43743338.81547484
256,43598323.073856786
259,44096151.333268054
260,44657129.871740445
262,44139372.52717623
265,43855142.653351575
266,44544411.63536944
268,44194435.724248715
271,44124472.78412522
272,42335744.0437207
274,42717925.88488915
277,42542599.00040812
278,44359207.10124865
280,42121859.74732014
283,42450440.043287046
284,43218120.944504164
286,45828434.88145562
289,45813699.134788714
290,45998884.807853475
292,47437799.921608806
295,46205424.55171895
296,44724031.62303379
298,46675690.48130316
301,46139754.027110614
302,40332152.71575783
304,41957918.92489126
307,41266585.72920386
308,41353092.454968244
310,41219741.479934804
313,41271593.688554004
314,41302393.217794426
316,41304672.955046654
319,42788547.14945925
320,42107630.02447
322,41123572.395946145
325,42059804.33430911
326,41996681.35234198
328,42286434.367893375
331,41338842.09612324
332,41313373.57117208
334,41277714.26738981
337,41966914.39360957
338,41621403.24150452
340,41666792.75713756
343,42388144.48526619
344,41937202.590116516
346,41755532.38516256
349,41899632.97226555
350,44734006.38521586
352,44865300.96595944
355,43676965.22437728
356,45351449.05767401
358,44012915.066890895
361,45270281.419868596
362,43605250.22581876
364,44615815.55916295
367,42562536.76950141
368,41948365.85528345
370,42796733.09926999
373,43262248.44949588
374,42573245.335615665
376,41380211.3372655
379,43300517.92899303
380,42751150.16668831
382,41706055.37329108
385,41127846.14681727
386,41357174.120797366
388,41554842.44644311
391,41009212.07318816
392,41095719.68179647
394,41527016.1508438
397,40107259.09960737
398,45834565.52128305
400,45613188.95823825
403,46083140.643529385
404,44740863.25386532
406,46153362.16437073
409,45201835.11787415
410,46034713.52301033
412,46527014.942767315
415,40671749.3426051
416,40930604.058582984
418,40261552.62888951
421,41138717.03335665
422,40000359.30991511
424,40140933.644450605
427,40664814.84653803
428,40607466.311959185
430,42065574.18946089
433,41427026.445110284
434,42219336.192411356
436,43185619.68848443
439,41543162.30049063
440,42116198.13665005
442,42282640.556580745
445,42203520.7928539
446,45342485.88649274
448,44944370.713186495
451,45939916.57159007
452,44945457.237812854
454,45618572.06427036
457,44156182.09929459
458,44563018.114285044
460,43964628.065936275
463,40390299.388653114
464,42298063.34244511
466,41221173.823177665
469,41041526.88324449
470,42495709.98798702
472,41606556.758796886
475,40917151.71216769
476,41027097.34507715
478,39611000.18377895
481,38665260.4210031
482,39136389.20263411
484,39253939.684244275
487,39789666.77914094
488,39117024.90722187
490,39790335.77629543
493,40887306.64898299
494,44193219.36810399
496,43549326.882263064
499,44244895.36089573
500,43980752.39730445
502,44208049.29882854
505,43262153.67823352
506,43463870.976695165
508,43542271.234751135
511,43456154.12661096
512,43496854.94071059
514,44181611.038443595
517,45602561.76081192
518,44924762.843024485
520,43971170.75793727
523,44656473.22448712
524,43130914.43298206
526,37955750.63393312
529,38539269.79019949
530,37947652.97479298
532,38957075.6524654
535,38984855.221893765
536,38498041.016930215
538,38033518.27453984
541,38360106.53181378
542,40210792.51966308
544,39232161.42113666
547,39330142.47720301
548,40737949.69874826
550,41065738.00576803
553,40224898.91302785
554,40163280.72038885
556,38548026.44345275
559,44037585.581155516
560,46055745.868580356
562,40334203.89483826
565,44187782.57958896
566,44583953.91508128
568,43626846.84271319
571,44265969.182774395
572,44553788.16136139
574,42948698.16290479
577,43725775.11678785
578,43279681.05787196
580,43306162.80249385
583,43395046.998970315
584,43420132.03546729
586,42866266.73578445
589,43497716.29375292
590,40805506.01883236
592,42201519.34537076
595,42036820.755966246
596,41819323.473449446
598,41559042.95047269
601,42189706.52718517
602,42530613.07451415
604,44272279.1021785
607,41426034.657338634
608,41447035.475199945
610,40584615.3752314
613,40879431.97348792
614,41216542.40661856
616,41320898.574032895
619,41038900.66289652
620,41928640.780390084
622,43560144.7245885
625,43040179.2350641
626,43881833.67080811
628,43638103.14724565
631,43419499.580860116
632,43557963.819097094
634,42386492.79624763
637,43281064.2642665
638,44293206.33250162
640,45111835.703530274
643,45598440.27390899
644,44358197.57457597
646,45130400.50861332
649,44902565.65822657
650,45201258.87137063
652,45108514.53433102
655,45971397.125982106
656,44656960.43918369
658,46630692.06518532
661,47197364.54786057
662,46532654.62407336
664,47142966.96025219
667,46373745.64592007
668,46528937.248691045
670,41938060.21871887
673,41270243.23394885
674,40789196.89136563
676,41062781.65828399
679,41548681.263696775
680,41304324.18930133
682,41086408.735830925
685,39841931.14875771
686,43144846.546858616
688,43142248.25808452
691,44211694.57681008
692,42820237.603995755
694,42581900.11060262
697,43217935.47342455
698,44021960.5638059
700,43482433.16208407
703,44318501.18988438
704,43961484.087616906
706,43498082.31163027
709,43576103.830145806
710,43610093.58510701
712,43472245.03529637
715,43978665.998734
716,44287962.85721035
718,43510730.93202414
721,42099392.93306889
722,41951440.01858953
724,42007237.23975876
727,43328106.316776715
728,42692235.186331436
730,42956136.306136794
733,42392735.888976
734,39530716.663531385
736,40249052.57378897
739,40099304.52620122
740,41632465.070619486
742,40495759.213980295
745,40287996.42930047
746,40181070.74827251
748,40961422.81922923
751,42188608.81604217
752,42254374.47719839
754,42235280.35291958
757,43140364.2177233
758,42038238.047771245
760,41873399.333663
763,41820916.15735448
764,44656288.73705736
766,39703689.28166489
769,39578498.74942052
770,40215415.80932808
772,40009142.580106124
775,39668035.4352768
776,39112207.73531048
778,39629364.203638926
781,39057818.74162966
782,43260505.34658977
784,44842780.69802196
787,45003606.14136412
788,42462093.23337656
790,44802288.71701697
793,44303027.879738696
794,43469545.80079032
