 301.0, 1035660.9202142989
 310.0, 1011907.5773972676
 548.0, 1033777.9576413642
 319.0, 1052023.2170768883
 566.0, 1048765.4694994257
 148.0, 1047672.7961864896
 157.0, 1038172.7217823465
 584.0, 1034632.0673017484
 166.0, 1034719.2928306084
 175.0, 1030275.7544433068
 184.0, 1056549.5499972906
 422.0, 1047427.4639825221
 13.0, 1027699.5480859894
 440.0, 1012089.5922179313
 22.0, 1028872.2567311422
 925.0, 1031166.0592023858
 31.0, 1031257.7970988719
 934.0, 1044725.28861933
 40.0, 1031276.1868426938
 278.0, 1015465.242021251
 943.0, 1046646.994669272
 49.0, 1031774.3336417221
 952.0, 1042660.019031289
 296.0, 1032733.7663803161
 961.0, 1033944.9263080297
 314.0, 1023548.4443540985
 790.0, 1025236.5207643146
 799.0, 1031657.5188218494
 808.0, 1044728.3400147083
 152.0, 1010827.6940545691
 817.0, 1026724.776998918
 826.0, 1049169.1192011123
 170.0, 1034073.4436921211
 655.0, 1046030.9456443767
 664.0, 1045504.3783321688
 8.0, 1042405.2404468941
 673.0, 1026385.8242809616
 682.0, 1027129.8063010116
 920.0, 1041659.5866319307
 26.0, 1022885.0006833177
 691.0, 1015936.0557131106
 938.0, 1034211.6996511003
 44.0, 1026220.2352147494
 529.0, 1057371.0189713573
 956.0, 1017721.1775988874
 538.0, 1031675.9085656767
 547.0, 1029505.3158993749
 556.0, 1013137.127068782
 794.0, 1045028.5492556574
 565.0, 1026616.6133479528
 812.0, 1031333.6122579442
 394.0, 1005363.3695347081
 403.0, 1019970.1338025066
 412.0, 1035432.8903481603
 650.0, 1040371.2319447015
 421.0, 1030335.1438478979
 430.0, 1011457.1174385962
 668.0, 1039480.0506022733
 259.0, 1022607.9043763928
 686.0, 1029665.0129975422
 268.0, 1034533.934420148
 277.0, 1023991.6327443024
 286.0, 1044369.0335635636
 524.0, 1028182.3565365182
 295.0, 1053391.899290769
 542.0, 1026183.1635326671
 124.0, 1016116.3987388723
 133.0, 1037665.1286028536
 142.0, 1025494.6429384955
 380.0, 1037698.8566951655
 151.0, 1036125.0467265768
 160.0, 1052451.651507514
 398.0, 1042095.2926310276
 710.0, 1020864.074345859
 416.0, 1036817.9983165032
 901.0, 1018782.3790032987
 7.0, 1028322.2842904367
 910.0, 1035500.6387272303
 16.0, 1046343.1496440577
 254.0, 1044493.622968984
 919.0, 1022220.4696065331
 25.0, 1050211.3464728165
 928.0, 1021457.5134537627
 272.0, 1021891.5476579454
 937.0, 1029852.3353973351
 766.0, 1030109.0779711467
 110.0, 1049335.7956732998
 775.0, 1042241.6153700545
 784.0, 1039148.0772583111
 128.0, 1024698.2508878337
 793.0, 1011706.588443853
 802.0, 1034274.1404510718
 146.0, 1031157.992422391
 631.0, 1045509.3937168552
 640.0, 1037484.20118819
 649.0, 1019188.4957114097
 658.0, 1040527.8776475436
 896.0, 1034714.5696404047
 2.0, 1027971.3368137823
 667.0, 1050585.9912723969
 914.0, 1017084.7748408568
 496.0, 1038540.3872079189
 505.0, 1043532.5184354923
 514.0, 1026626.6441173175
 752.0, 1030819.0397044253
 523.0, 1046369.8983623331
 532.0, 1052226.9652311737
 770.0, 1052454.99509729
 361.0, 1035070.5325017207
 788.0, 1023219.2302110338
 370.0, 1027780.0864352997
 379.0, 1042088.0210625338
 388.0, 1021748.2763142664
 626.0, 1020214.0050341843
 397.0, 1029255.5526996632
 644.0, 1041965.1034520164
 226.0, 1020438.6913105416
 235.0, 1036013.5394858468
 244.0, 1040978.0454117818
 482.0, 1036570.1991061266
 253.0, 1052112.406595107
 262.0, 1026059.9537276824
 500.0, 1041408.4438317326
 91.0, 1026218.8556143065
 518.0, 1015330.3296520308
 100.0, 1043053.3457691814
 109.0, 1048937.7457451997
 118.0, 1025275.5564357236
 356.0, 1040863.4867757057
 127.0, 1044102.8446093608
 374.0, 1054049.4509934979
 868.0, 1047623.4375512237
 212.0, 1013058.2605143633
 877.0, 1048544.7112017545
 886.0, 1020059.3233207028
 230.0, 1052212.2112715822
 895.0, 1024168.924374757
 904.0, 1029194.1993057093
 248.0, 1027698.1684855482
 733.0, 1017712.8186244328
 742.0, 1060426.105800491
 86.0, 1035000.8201333092
 751.0, 1031217.3818269748
 760.0, 1025800.1597585663
 998.0, 1018033.0894041198
 104.0, 1037135.509895315
 769.0, 1008851.9061792104
 598.0, 1021046.3813609732
 607.0, 1018058.1663274829
 616.0, 1022593.1504168183
 625.0, 1025897.7082512658
 634.0, 1047121.6549679895
 872.0, 1019995.2107258738
 463.0, 1027593.6406188542
 890.0, 1041894.3036776434
 472.0, 1029859.022576932
 481.0, 1062042.5872247792
 490.0, 1038442.8387152418
 728.0, 1004503.4492781616
 499.0, 1035033.1686251732
 746.0, 1029238.2503618535
 328.0, 1029471.0034182016
 337.0, 1032917.7451903409
 764.0, 1042751.172538842
 346.0, 1037344.2734342832
 355.0, 1030147.8214481053
 364.0, 1023045.2821703779
 602.0, 1030727.8861968641
 193.0, 1044303.541368303
 620.0, 1047051.4395824728
 202.0, 1035623.5563377533
 211.0, 1044220.7468352023
 220.0, 1032177.1067600494
 458.0, 1034920.2817839944
 229.0, 1040772.6254626123
 476.0, 1029938.7657146868
 58.0, 1040524.826252215
 67.0, 1022614.883750418
 494.0, 1043964.0042614437
 970.0, 1027019.6786607302
 76.0, 1035424.531373703
 979.0, 1038185.8039470064
 85.0, 1023829.6794623376
 988.0, 1027063.4375223712
 94.0, 1032286.357816986
 332.0, 1043259.3501072528
 997.0, 1045413.5170190663
 350.0, 1029339.7268331996
 835.0, 1043159.5454307644
 844.0, 1025863.9801589448
 188.0, 1013016.1734475953
 853.0, 1039535.8042226477
 862.0, 1020345.8660081136
 206.0, 1027001.2889169244
 871.0, 1029749.4793255515
 224.0, 1037504.8471157869
 700.0, 1013950.5292627899
 709.0, 1039265.9794841987
 718.0, 1032307.0037445785
 62.0, 1014441.4044933654
 727.0, 1036333.8102655336
 736.0, 1017557.2603276001
 974.0, 1018707.9434446543
 80.0, 1023738.8181492309
 992.0, 1030220.0008229342
 574.0, 1021911.9013911296
 583.0, 1039861.3825814634
 592.0, 1023730.1669803422
 830.0, 1056598.324243612
 601.0, 1032315.3627190858
 610.0, 1044458.5152762593
 848.0, 1030758.2706994171
 439.0, 1026166.1533892775
 866.0, 1038417.1774029514
 448.0, 1031929.015355213
 457.0, 1012552.0469353324
 466.0, 1029567.1723104412
 704.0, 1034248.4791387467
 475.0, 1049953.2242986073
 722.0, 1001936.9814957264
 304.0, 1028833.5132541576
 313.0, 1030405.651427847
 322.0, 1012584.1032327471
